,P1,P2,P3,P4,P5,P6,P7,P8,P9,Gesto
1024,"(250, 142)","(486, 421)","(349, 508)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1025,"(244, 144)","(485, 420)","(349, 509)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1026,"(240, 144)","(486, 422)","(349, 510)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1027,"(240, 147)","(486, 422)","(347, 508)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1028,"(238, 148)","(486, 422)","(348, 510)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1029,"(236, 150)","(486, 422)","(348, 511)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1030,"(234, 153)","(486, 422)","(348, 512)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1031,"(232, 156)","(485, 421)","(348, 513)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1032,"(226, 156)","(483, 419)","(347, 513)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1033,"(216, 158)","(477, 415)","(347, 516)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1034,"(214, 161)","(476, 415)","(344, 516)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1035,"(210, 162)","(473, 414)","(344, 518)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1036,"(207, 163)","(473, 415)","(342, 518)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1037,"(205, 166)","(473, 415)","(341, 518)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1038,"(201, 169)","(470, 413)","(340, 518)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1039,"(199, 170)","(470, 413)","(341, 519)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1040,"(197, 169)","(473, 415)","(341, 519)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1041,"(200, 173)","(470, 412)","(341, 519)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1042,"(197, 173)","(473, 414)","(341, 519)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1043,"(194, 172)","(469, 411)","(340, 519)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1044,"(197, 175)","(470, 412)","(340, 519)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1045,"(194, 174)","(470, 412)","(341, 520)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1046,"(195, 175)","(471, 413)","(342, 521)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1047,"(195, 175)","(471, 413)","(342, 521)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1048,"(197, 176)","(471, 413)","(341, 520)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1049,"(196, 175)","(470, 412)","(341, 520)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1050,"(196, 175)","(470, 412)","(341, 520)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1051,"(196, 175)","(470, 412)","(341, 520)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1052,"(195, 174)","(470, 412)","(341, 520)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1053,"(197, 175)","(470, 412)","(341, 520)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1054,"(197, 175)","(470, 412)","(341, 520)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1055,"(197, 175)","(470, 412)","(341, 520)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1056,"(196, 174)","(470, 412)","(340, 519)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1057,"(196, 174)","(470, 412)","(341, 520)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1058,"(196, 174)","(470, 412)","(341, 520)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1059,"(196, 174)","(470, 412)","(341, 520)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1060,"(196, 174)","(470, 412)","(341, 519)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1061,"(198, 175)","(472, 413)","(340, 518)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1062,"(195, 172)","(469, 409)","(340, 516)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1063,"(194, 170)","(468, 405)","(339, 513)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1064,"(194, 169)","(468, 400)","(339, 509)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1065,"(190, 166)","(467, 393)","(340, 505)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1066,"(188, 164)","(468, 388)","(342, 502)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1067,"(190, 165)","(469, 384)","(343, 499)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1068,"(190, 165)","(471, 382)","(343, 497)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1069,"(187, 163)","(469, 378)","(340, 493)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1070,"(185, 162)","(468, 374)","(342, 493)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1071,"(182, 163)","(465, 368)","(340, 490)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1072,"(178, 163)","(463, 359)","(343, 487)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1073,"(178, 163)","(465, 357)","(342, 484)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1074,"(178, 163)","(465, 355)","(341, 482)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1075,"(178, 163)","(462, 352)","(343, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1076,"(178, 163)","(463, 352)","(342, 482)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1077,"(176, 162)","(463, 352)","(343, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1078,"(176, 162)","(462, 351)","(343, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1079,"(176, 162)","(461, 350)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1080,"(176, 162)","(461, 350)","(342, 482)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1081,"(178, 163)","(461, 350)","(343, 482)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1082,"(178, 163)","(463, 351)","(343, 482)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1083,"(178, 163)","(463, 351)","(343, 482)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1084,"(178, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1085,"(178, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1086,"(178, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1087,"(178, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1088,"(178, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1089,"(178, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1090,"(178, 163)","(462, 351)","(342, 482)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1091,"(179, 164)","(462, 351)","(342, 482)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1092,"(178, 163)","(460, 350)","(343, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1093,"(178, 163)","(463, 352)","(342, 482)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1094,"(178, 163)","(463, 352)","(343, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1095,"(178, 163)","(463, 352)","(343, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1096,"(179, 164)","(463, 352)","(343, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1097,"(179, 164)","(463, 352)","(343, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1098,"(177, 163)","(463, 352)","(342, 482)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1099,"(178, 163)","(460, 350)","(342, 482)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1100,"(179, 164)","(462, 351)","(342, 482)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1101,"(178, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1102,"(176, 162)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1103,"(178, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1104,"(178, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1105,"(178, 163)","(462, 351)","(342, 482)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1106,"(178, 163)","(460, 350)","(342, 482)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1107,"(178, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1108,"(178, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1109,"(178, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1110,"(178, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1111,"(178, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1112,"(178, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1113,"(178, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1114,"(177, 162)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1115,"(177, 162)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1116,"(177, 162)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1117,"(177, 162)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1118,"(177, 162)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1119,"(177, 162)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1120,"(177, 162)","(460, 350)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1121,"(177, 162)","(460, 350)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1122,"(177, 162)","(460, 350)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1123,"(177, 162)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1124,"(177, 162)","(461, 350)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1125,"(179, 163)","(462, 351)","(343, 482)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1126,"(179, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1127,"(179, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1128,"(178, 162)","(462, 351)","(343, 482)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1129,"(178, 162)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1130,"(178, 162)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1131,"(178, 162)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1132,"(179, 163)","(464, 353)","(343, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1133,"(179, 163)","(465, 354)","(344, 484)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1134,"(177, 162)","(461, 351)","(343, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1135,"(179, 163)","(463, 352)","(343, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1136,"(177, 162)","(460, 350)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1137,"(179, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1138,"(179, 163)","(460, 350)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1139,"(178, 162)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1140,"(179, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1141,"(178, 162)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1142,"(179, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1143,"(178, 162)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1144,"(179, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1145,"(179, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1146,"(179, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1147,"(178, 162)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1148,"(179, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1149,"(179, 163)","(462, 351)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1150,"(179, 163)","(460, 350)","(342, 482)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1151,"(179, 163)","(460, 350)","(342, 482)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1152,"(179, 163)","(463, 352)","(342, 482)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1153,"(179, 163)","(460, 350)","(342, 482)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1154,"(179, 163)","(460, 350)","(342, 482)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1155,"(179, 163)","(460, 350)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1156,"(179, 163)","(460, 350)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
1157,"(179, 163)","(460, 350)","(344, 483)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
