,P1,P2,P3,P4,P5,P6,P7,P8,P9,Gesto
1024,"(112, 185)","(474, 288)","(364, 441)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1025,"(115, 185)","(474, 287)","(364, 440)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1026,"(115, 185)","(473, 286)","(364, 440)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1027,"(114, 184)","(477, 287)","(363, 438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1028,"(116, 185)","(474, 286)","(363, 438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1029,"(116, 186)","(475, 286)","(362, 438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1030,"(115, 186)","(475, 286)","(363, 438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1031,"(113, 185)","(473, 286)","(361, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1032,"(114, 185)","(477, 287)","(361, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1033,"(114, 185)","(474, 286)","(363, 438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1034,"(116, 185)","(475, 287)","(363, 438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1035,"(117, 185)","(476, 287)","(363, 438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1036,"(117, 185)","(475, 287)","(361, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1037,"(116, 185)","(475, 287)","(363, 438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1038,"(113, 184)","(475, 287)","(363, 438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1039,"(114, 184)","(477, 288)","(361, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1040,"(114, 184)","(476, 288)","(360, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1041,"(115, 184)","(475, 288)","(361, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1042,"(116, 184)","(476, 289)","(363, 438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1043,"(116, 184)","(479, 290)","(363, 438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1044,"(117, 184)","(476, 289)","(360, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1045,"(114, 183)","(475, 289)","(361, 438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1046,"(117, 184)","(474, 289)","(363, 439)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1047,"(114, 183)","(477, 290)","(361, 438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1048,"(116, 183)","(479, 290)","(360, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1049,"(116, 183)","(477, 289)","(361, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1050,"(117, 183)","(475, 288)","(360, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1051,"(117, 183)","(475, 287)","(362, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1052,"(116, 182)","(475, 286)","(363, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1053,"(113, 181)","(474, 285)","(361, 435)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1054,"(110, 180)","(473, 285)","(363, 435)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1055,"(112, 181)","(476, 286)","(362, 435)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1056,"(110, 181)","(476, 286)","(363, 435)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1057,"(111, 182)","(475, 286)","(363, 435)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1058,"(109, 181)","(477, 287)","(364, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1059,"(109, 181)","(477, 287)","(363, 435)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1060,"(111, 182)","(477, 287)","(362, 435)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1061,"(111, 182)","(478, 288)","(362, 435)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1062,"(111, 182)","(477, 288)","(363, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1063,"(109, 181)","(476, 288)","(363, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1064,"(110, 181)","(479, 289)","(363, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1065,"(110, 181)","(476, 288)","(361, 435)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1066,"(110, 181)","(477, 288)","(361, 435)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1067,"(111, 181)","(480, 289)","(362, 435)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1068,"(111, 181)","(478, 288)","(363, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1069,"(111, 181)","(476, 287)","(362, 435)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1070,"(112, 181)","(475, 287)","(363, 435)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1071,"(113, 181)","(478, 288)","(360, 434)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1072,"(110, 180)","(479, 288)","(362, 435)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1073,"(111, 180)","(478, 288)","(362, 435)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1074,"(110, 179)","(476, 288)","(363, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1075,"(113, 180)","(478, 289)","(363, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1076,"(111, 179)","(476, 289)","(363, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1077,"(111, 179)","(478, 290)","(361, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1078,"(114, 180)","(477, 290)","(363, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1079,"(113, 179)","(476, 290)","(363, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1080,"(113, 179)","(476, 290)","(363, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1081,"(113, 179)","(478, 290)","(362, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1082,"(113, 179)","(477, 290)","(361, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1083,"(114, 179)","(477, 290)","(363, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1084,"(114, 179)","(478, 290)","(363, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1085,"(115, 179)","(479, 290)","(363, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1086,"(115, 179)","(479, 290)","(361, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1087,"(115, 179)","(479, 290)","(360, 435)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1088,"(115, 179)","(476, 289)","(360, 435)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1089,"(116, 179)","(477, 289)","(361, 435)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1090,"(116, 179)","(477, 289)","(361, 435)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1091,"(116, 179)","(481, 290)","(363, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1092,"(116, 179)","(477, 289)","(360, 435)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1093,"(116, 179)","(477, 289)","(361, 435)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1094,"(115, 179)","(480, 290)","(363, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1095,"(116, 179)","(479, 290)","(363, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1096,"(116, 179)","(479, 290)","(362, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1097,"(115, 179)","(478, 290)","(362, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1098,"(115, 179)","(479, 290)","(362, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1099,"(116, 179)","(479, 290)","(363, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1100,"(116, 179)","(479, 290)","(362, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1101,"(116, 179)","(478, 290)","(362, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1102,"(116, 179)","(478, 290)","(361, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1103,"(116, 179)","(475, 290)","(361, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1104,"(116, 179)","(477, 291)","(362, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1105,"(117, 179)","(479, 292)","(362, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1106,"(117, 179)","(476, 291)","(363, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1107,"(117, 179)","(477, 291)","(363, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1108,"(117, 179)","(477, 291)","(363, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1109,"(116, 179)","(476, 291)","(363, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1110,"(115, 179)","(479, 292)","(362, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1111,"(118, 180)","(478, 292)","(361, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1112,"(118, 180)","(477, 292)","(360, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1113,"(117, 180)","(476, 292)","(362, 438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1114,"(116, 180)","(479, 293)","(361, 438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1115,"(116, 180)","(479, 293)","(363, 439)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1116,"(117, 180)","(479, 293)","(362, 438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1117,"(116, 180)","(477, 292)","(362, 438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1118,"(117, 180)","(478, 292)","(361, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1119,"(117, 180)","(476, 291)","(362, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1120,"(116, 179)","(478, 291)","(362, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1121,"(116, 179)","(478, 291)","(361, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1122,"(118, 180)","(478, 291)","(362, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1123,"(117, 180)","(477, 291)","(362, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1124,"(117, 180)","(477, 291)","(362, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1125,"(119, 181)","(478, 291)","(363, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1126,"(118, 181)","(477, 291)","(361, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1127,"(117, 181)","(477, 291)","(361, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1128,"(119, 182)","(476, 291)","(363, 438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1129,"(118, 182)","(478, 292)","(362, 438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1130,"(117, 182)","(479, 293)","(361, 438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1131,"(119, 183)","(478, 293)","(362, 439)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1132,"(119, 183)","(478, 293)","(361, 439)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1133,"(119, 183)","(478, 293)","(361, 439)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1134,"(118, 182)","(478, 292)","(362, 438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1135,"(119, 182)","(477, 291)","(361, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1136,"(119, 182)","(475, 290)","(361, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1137,"(120, 182)","(476, 290)","(359, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1138,"(120, 182)","(479, 291)","(361, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1139,"(119, 182)","(475, 290)","(360, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1140,"(119, 182)","(478, 291)","(360, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1141,"(119, 182)","(474, 290)","(361, 438)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1142,"(120, 182)","(477, 291)","(359, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1143,"(119, 182)","(476, 291)","(359, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1144,"(120, 182)","(474, 290)","(361, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1145,"(120, 182)","(476, 290)","(361, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1146,"(120, 182)","(476, 290)","(361, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1147,"(120, 182)","(476, 290)","(360, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1148,"(119, 182)","(476, 290)","(361, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1149,"(119, 182)","(476, 290)","(359, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1150,"(117, 181)","(476, 290)","(361, 437)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1151,"(119, 182)","(477, 290)","(359, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
1152,"(119, 182)","(477, 290)","(359, 436)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",6
