,P1,P2,P3,P4,P5,P6,P7,P8,P9,Gesto
1024,"(126, 507)","(143, 147)","(199, 46)","(263, 22)","(357, 59)","(243, 505)","(259, 309)","(294, 281)","(337, 272)",1
1025,"(126, 507)","(143, 147)","(199, 46)","(264, 22)","(357, 59)","(243, 505)","(259, 309)","(294, 281)","(337, 272)",1
1026,"(126, 507)","(143, 146)","(199, 46)","(264, 23)","(354, 58)","(243, 505)","(259, 309)","(294, 281)","(337, 272)",1
1027,"(126, 509)","(143, 147)","(199, 46)","(265, 22)","(354, 58)","(243, 505)","(259, 309)","(294, 282)","(337, 272)",1
1028,"(126, 509)","(144, 145)","(196, 49)","(263, 22)","(355, 58)","(243, 506)","(259, 309)","(294, 280)","(337, 272)",1
1029,"(126, 510)","(143, 145)","(197, 48)","(263, 22)","(355, 58)","(243, 507)","(258, 311)","(294, 280)","(337, 272)",1
1030,"(126, 511)","(142, 145)","(195, 49)","(264, 23)","(355, 58)","(243, 508)","(258, 311)","(293, 281)","(336, 272)",1
1031,"(125, 517)","(136, 154)","(191, 54)","(256, 27)","(351, 59)","(242, 510)","(254, 315)","(290, 284)","(333, 273)",1
1032,"(125, 515)","(136, 157)","(189, 56)","(255, 28)","(349, 59)","(241, 512)","(254, 314)","(289, 284)","(332, 273)",1
1033,"(125, 516)","(136, 157)","(188, 57)","(255, 28)","(347, 59)","(241, 511)","(254, 314)","(289, 284)","(331, 273)",1
1034,"(124, 521)","(134, 161)","(187, 59)","(254, 29)","(345, 59)","(240, 514)","(253, 315)","(288, 285)","(330, 273)",1
1035,"(123, 526)","(134, 156)","(185, 59)","(251, 31)","(341, 59)","(239, 515)","(252, 316)","(287, 287)","(329, 274)",1
1036,"(122, 522)","(133, 158)","(185, 60)","(250, 31)","(341, 60)","(238, 515)","(250, 319)","(286, 288)","(328, 276)",1
1037,"(121, 522)","(132, 159)","(183, 62)","(249, 33)","(342, 63)","(236, 518)","(249, 320)","(284, 290)","(326, 277)",1
1038,"(120, 524)","(130, 165)","(182, 64)","(247, 35)","(339, 64)","(235, 520)","(248, 321)","(283, 291)","(325, 279)",1
1039,"(120, 523)","(131, 162)","(181, 65)","(246, 35)","(338, 64)","(235, 520)","(248, 321)","(283, 291)","(325, 279)",1
1040,"(120, 521)","(131, 162)","(180, 66)","(246, 35)","(337, 64)","(235, 518)","(248, 321)","(282, 291)","(325, 280)",1
1041,"(119, 525)","(131, 162)","(182, 64)","(246, 35)","(339, 65)","(235, 519)","(247, 322)","(282, 291)","(324, 280)",1
1042,"(119, 526)","(131, 162)","(180, 66)","(247, 36)","(341, 66)","(235, 518)","(247, 322)","(282, 292)","(324, 280)",1
1043,"(119, 526)","(131, 162)","(182, 64)","(245, 35)","(338, 65)","(235, 518)","(246, 324)","(282, 292)","(324, 280)",1
1044,"(120, 521)","(131, 162)","(181, 64)","(247, 36)","(338, 65)","(235, 518)","(247, 323)","(282, 292)","(324, 280)",1
1045,"(120, 519)","(131, 162)","(182, 64)","(246, 36)","(338, 65)","(235, 519)","(247, 323)","(282, 293)","(324, 280)",1
1046,"(120, 519)","(131, 163)","(182, 64)","(246, 36)","(338, 65)","(235, 518)","(247, 323)","(282, 293)","(324, 280)",1
1047,"(120, 518)","(130, 166)","(181, 65)","(247, 36)","(338, 65)","(235, 518)","(248, 322)","(283, 293)","(325, 280)",1
1048,"(120, 518)","(131, 160)","(181, 65)","(247, 36)","(338, 65)","(235, 519)","(248, 322)","(283, 293)","(325, 280)",1
1049,"(120, 518)","(131, 160)","(181, 65)","(247, 36)","(338, 65)","(235, 518)","(248, 322)","(283, 293)","(326, 280)",1
1050,"(120, 519)","(131, 161)","(181, 65)","(247, 36)","(339, 65)","(235, 519)","(248, 322)","(283, 293)","(326, 280)",1
1051,"(120, 518)","(131, 161)","(182, 64)","(247, 36)","(339, 65)","(235, 518)","(247, 324)","(283, 292)","(326, 280)",1
1052,"(120, 518)","(131, 161)","(182, 64)","(247, 36)","(339, 65)","(235, 519)","(242, 334)","(283, 292)","(326, 280)",1
1053,"(120, 519)","(131, 161)","(182, 64)","(247, 36)","(336, 64)","(235, 519)","(247, 324)","(283, 293)","(326, 280)",1
1054,"(120, 521)","(131, 160)","(182, 65)","(245, 35)","(336, 64)","(236, 517)","(248, 323)","(283, 292)","(326, 280)",1
1055,"(120, 523)","(131, 160)","(181, 65)","(245, 35)","(340, 65)","(236, 517)","(248, 323)","(283, 292)","(326, 280)",1
1056,"(120, 522)","(131, 160)","(182, 65)","(247, 35)","(338, 64)","(235, 521)","(248, 323)","(283, 292)","(325, 279)",1
1057,"(120, 522)","(131, 160)","(181, 65)","(247, 35)","(338, 64)","(235, 520)","(248, 323)","(283, 292)","(326, 280)",1
1058,"(120, 522)","(131, 160)","(181, 65)","(247, 35)","(338, 64)","(235, 520)","(248, 323)","(283, 292)","(325, 279)",1
1059,"(120, 521)","(131, 160)","(182, 64)","(247, 35)","(338, 64)","(235, 520)","(248, 323)","(283, 292)","(325, 279)",1
1060,"(120, 521)","(131, 160)","(181, 65)","(247, 35)","(338, 64)","(235, 519)","(248, 323)","(283, 292)","(325, 279)",1
1061,"(120, 520)","(131, 160)","(182, 64)","(247, 35)","(338, 64)","(235, 519)","(248, 323)","(283, 292)","(325, 279)",1
1062,"(120, 519)","(131, 160)","(182, 64)","(246, 35)","(338, 64)","(235, 518)","(248, 323)","(283, 292)","(325, 279)",1
1063,"(120, 518)","(131, 160)","(182, 65)","(245, 35)","(337, 64)","(235, 518)","(248, 323)","(283, 292)","(325, 279)",1
1064,"(120, 517)","(131, 160)","(182, 64)","(247, 36)","(337, 64)","(235, 518)","(247, 324)","(283, 292)","(326, 279)",1
1065,"(120, 519)","(131, 161)","(182, 65)","(246, 35)","(337, 64)","(235, 518)","(248, 323)","(283, 292)","(326, 279)",1
1066,"(120, 518)","(131, 160)","(182, 65)","(246, 35)","(337, 64)","(235, 518)","(248, 323)","(283, 292)","(326, 279)",1
1067,"(120, 518)","(131, 161)","(182, 65)","(245, 35)","(337, 64)","(235, 518)","(248, 323)","(283, 292)","(326, 279)",1
1068,"(120, 518)","(131, 161)","(182, 65)","(247, 36)","(337, 64)","(235, 519)","(248, 323)","(283, 292)","(326, 279)",1
1069,"(120, 519)","(131, 161)","(182, 65)","(247, 36)","(337, 64)","(235, 518)","(248, 323)","(283, 292)","(326, 279)",1
1070,"(120, 519)","(131, 161)","(181, 65)","(246, 35)","(337, 64)","(235, 518)","(248, 323)","(283, 292)","(326, 279)",1
1071,"(120, 521)","(131, 161)","(182, 65)","(247, 36)","(337, 64)","(236, 516)","(248, 323)","(283, 293)","(326, 279)",1
1072,"(120, 520)","(131, 161)","(182, 65)","(246, 35)","(337, 64)","(236, 516)","(248, 323)","(283, 292)","(326, 279)",1
1073,"(120, 521)","(131, 161)","(182, 65)","(247, 36)","(337, 64)","(236, 515)","(248, 323)","(283, 292)","(326, 279)",1
1074,"(120, 521)","(131, 161)","(182, 65)","(245, 35)","(337, 64)","(236, 516)","(248, 323)","(283, 292)","(326, 279)",1
1075,"(120, 521)","(131, 161)","(181, 65)","(245, 35)","(337, 64)","(236, 516)","(248, 323)","(283, 292)","(326, 279)",1
1076,"(120, 521)","(131, 161)","(182, 65)","(246, 35)","(337, 64)","(236, 516)","(248, 323)","(283, 292)","(326, 279)",1
1077,"(120, 521)","(131, 161)","(182, 65)","(245, 35)","(337, 64)","(236, 516)","(248, 323)","(283, 292)","(326, 279)",1
1078,"(120, 520)","(131, 161)","(182, 65)","(246, 35)","(337, 64)","(236, 516)","(248, 323)","(283, 292)","(326, 279)",1
1079,"(120, 521)","(131, 161)","(182, 65)","(245, 35)","(337, 64)","(236, 516)","(248, 323)","(283, 292)","(326, 279)",1
1080,"(120, 521)","(131, 161)","(182, 65)","(245, 35)","(337, 64)","(236, 515)","(248, 323)","(283, 292)","(326, 279)",1
1081,"(120, 520)","(131, 161)","(182, 65)","(245, 35)","(337, 64)","(236, 516)","(248, 323)","(283, 292)","(326, 279)",1
1082,"(120, 521)","(131, 161)","(182, 65)","(245, 35)","(338, 64)","(236, 516)","(248, 323)","(283, 292)","(326, 279)",1
1083,"(120, 521)","(131, 161)","(182, 65)","(246, 35)","(338, 64)","(236, 516)","(248, 323)","(283, 292)","(326, 279)",1
1084,"(120, 519)","(131, 161)","(182, 65)","(246, 35)","(338, 64)","(236, 516)","(248, 323)","(283, 292)","(326, 279)",1
1085,"(120, 519)","(131, 161)","(181, 65)","(246, 35)","(338, 64)","(236, 516)","(248, 323)","(283, 292)","(326, 279)",1
1086,"(120, 519)","(131, 161)","(182, 65)","(247, 36)","(338, 64)","(236, 516)","(248, 323)","(283, 292)","(326, 279)",1
1087,"(120, 520)","(131, 160)","(183, 64)","(247, 36)","(338, 64)","(236, 516)","(248, 323)","(283, 292)","(326, 279)",1
1088,"(120, 519)","(131, 161)","(182, 65)","(245, 35)","(338, 64)","(236, 516)","(248, 323)","(283, 292)","(326, 279)",1
1089,"(120, 520)","(131, 161)","(181, 64)","(247, 35)","(338, 64)","(236, 516)","(248, 323)","(283, 292)","(326, 279)",1
1090,"(120, 519)","(131, 161)","(182, 65)","(245, 35)","(338, 64)","(236, 516)","(248, 323)","(283, 291)","(326, 279)",1
1091,"(120, 519)","(131, 161)","(182, 64)","(247, 35)","(338, 64)","(236, 515)","(248, 323)","(283, 292)","(326, 279)",1
1092,"(120, 519)","(131, 160)","(182, 64)","(247, 35)","(338, 64)","(236, 516)","(248, 323)","(283, 292)","(327, 279)",1
1093,"(120, 520)","(131, 160)","(182, 64)","(247, 35)","(338, 64)","(236, 516)","(248, 323)","(283, 292)","(327, 279)",1
1094,"(120, 521)","(131, 161)","(181, 65)","(247, 35)","(338, 64)","(236, 515)","(248, 323)","(283, 292)","(326, 279)",1
1095,"(120, 521)","(131, 160)","(181, 66)","(246, 35)","(338, 64)","(236, 515)","(248, 323)","(283, 292)","(326, 279)",1
1096,"(120, 521)","(131, 160)","(181, 65)","(247, 35)","(338, 64)","(236, 516)","(248, 323)","(283, 291)","(326, 279)",1
1097,"(120, 520)","(131, 160)","(182, 64)","(247, 35)","(338, 64)","(236, 516)","(248, 323)","(283, 292)","(327, 279)",1
1098,"(120, 520)","(131, 160)","(182, 64)","(246, 35)","(338, 64)","(236, 516)","(248, 323)","(283, 292)","(326, 279)",1
1099,"(120, 519)","(131, 161)","(182, 64)","(247, 35)","(338, 64)","(236, 516)","(248, 323)","(283, 292)","(327, 279)",1
1100,"(120, 520)","(131, 161)","(182, 64)","(247, 35)","(339, 64)","(236, 515)","(248, 323)","(283, 292)","(327, 279)",1
1101,"(120, 519)","(131, 161)","(182, 64)","(247, 35)","(338, 64)","(236, 515)","(248, 323)","(283, 292)","(327, 279)",1
1102,"(120, 519)","(131, 161)","(182, 64)","(247, 35)","(338, 64)","(236, 515)","(248, 323)","(283, 291)","(327, 279)",1
1103,"(120, 519)","(131, 161)","(182, 64)","(247, 35)","(338, 64)","(236, 515)","(248, 323)","(283, 291)","(327, 279)",1
1104,"(120, 521)","(131, 161)","(182, 64)","(246, 35)","(338, 64)","(236, 515)","(248, 323)","(283, 292)","(327, 279)",1
1105,"(120, 518)","(131, 161)","(182, 64)","(246, 35)","(338, 64)","(236, 515)","(248, 323)","(283, 291)","(327, 279)",1
1106,"(120, 517)","(131, 161)","(182, 65)","(246, 35)","(338, 64)","(236, 515)","(247, 324)","(283, 291)","(327, 279)",1
1107,"(120, 517)","(131, 161)","(182, 65)","(247, 35)","(338, 64)","(235, 518)","(248, 323)","(283, 291)","(327, 279)",1
1108,"(120, 517)","(131, 161)","(182, 65)","(246, 35)","(338, 64)","(235, 518)","(248, 323)","(283, 291)","(327, 279)",1
1109,"(120, 519)","(131, 161)","(182, 64)","(246, 35)","(338, 64)","(235, 518)","(248, 323)","(283, 291)","(327, 279)",1
1110,"(120, 517)","(131, 161)","(182, 65)","(246, 35)","(338, 64)","(236, 515)","(248, 323)","(283, 291)","(326, 279)",1
1111,"(120, 517)","(131, 161)","(182, 65)","(247, 35)","(338, 64)","(236, 515)","(248, 323)","(283, 292)","(327, 279)",1
1112,"(120, 517)","(131, 161)","(182, 65)","(246, 35)","(338, 64)","(235, 518)","(248, 323)","(283, 291)","(327, 279)",1
1113,"(120, 517)","(131, 161)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(327, 279)",1
1114,"(120, 517)","(131, 161)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 292)","(327, 279)",1
1115,"(120, 517)","(131, 161)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(327, 279)",1
1116,"(120, 517)","(131, 161)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1117,"(120, 517)","(131, 161)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1118,"(120, 517)","(131, 161)","(182, 65)","(246, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1119,"(120, 517)","(131, 161)","(182, 64)","(248, 35)","(341, 65)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1120,"(120, 517)","(131, 161)","(182, 65)","(247, 35)","(339, 64)","(235, 517)","(248, 323)","(283, 292)","(326, 279)",1
1121,"(120, 517)","(131, 161)","(182, 64)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1122,"(120, 518)","(131, 161)","(182, 64)","(246, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 292)","(326, 279)",1
1123,"(120, 517)","(131, 161)","(182, 65)","(246, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1124,"(120, 517)","(131, 161)","(183, 63)","(247, 35)","(339, 64)","(235, 516)","(248, 323)","(283, 291)","(326, 279)",1
1125,"(120, 517)","(131, 161)","(182, 65)","(247, 35)","(338, 64)","(235, 516)","(248, 323)","(283, 291)","(326, 279)",1
1126,"(120, 517)","(131, 161)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1127,"(120, 516)","(131, 161)","(182, 65)","(247, 35)","(338, 64)","(235, 516)","(248, 323)","(283, 291)","(326, 279)",1
1128,"(120, 517)","(131, 161)","(182, 65)","(246, 35)","(338, 64)","(235, 516)","(248, 323)","(283, 291)","(326, 279)",1
1129,"(120, 516)","(131, 161)","(182, 65)","(247, 35)","(338, 64)","(235, 516)","(247, 324)","(283, 291)","(326, 279)",1
1130,"(120, 516)","(131, 161)","(182, 65)","(248, 35)","(338, 64)","(235, 516)","(248, 323)","(283, 291)","(326, 279)",1
1131,"(120, 516)","(131, 161)","(182, 65)","(247, 35)","(338, 64)","(235, 516)","(248, 323)","(283, 291)","(326, 279)",1
1132,"(120, 517)","(131, 161)","(182, 64)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1133,"(120, 517)","(131, 161)","(182, 64)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1134,"(120, 517)","(131, 161)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(327, 279)",1
1135,"(120, 517)","(131, 161)","(182, 65)","(247, 35)","(338, 64)","(235, 516)","(247, 324)","(283, 291)","(326, 279)",1
1136,"(120, 517)","(131, 161)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1137,"(120, 517)","(131, 161)","(182, 65)","(248, 35)","(338, 64)","(235, 516)","(248, 323)","(283, 291)","(326, 279)",1
1138,"(120, 517)","(131, 161)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1139,"(120, 518)","(131, 161)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1140,"(120, 517)","(131, 161)","(182, 65)","(247, 35)","(339, 64)","(235, 516)","(248, 323)","(283, 291)","(327, 279)",1
1141,"(120, 517)","(131, 161)","(182, 65)","(247, 35)","(339, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1142,"(120, 517)","(131, 161)","(182, 65)","(247, 35)","(339, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1143,"(120, 518)","(131, 161)","(182, 65)","(246, 35)","(339, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1144,"(120, 517)","(131, 161)","(182, 65)","(247, 35)","(339, 64)","(235, 517)","(248, 323)","(283, 291)","(327, 279)",1
1145,"(120, 518)","(131, 161)","(182, 64)","(246, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1146,"(120, 517)","(131, 161)","(181, 64)","(247, 35)","(339, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1147,"(120, 517)","(131, 161)","(182, 65)","(247, 35)","(339, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1148,"(120, 518)","(131, 161)","(182, 65)","(247, 35)","(339, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1149,"(120, 518)","(131, 161)","(182, 65)","(247, 35)","(339, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1150,"(120, 518)","(131, 161)","(182, 65)","(247, 35)","(339, 64)","(235, 517)","(247, 324)","(283, 291)","(326, 279)",1
1151,"(120, 518)","(131, 161)","(182, 65)","(247, 35)","(339, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1152,"(120, 518)","(131, 162)","(182, 65)","(247, 35)","(339, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1153,"(120, 518)","(131, 162)","(182, 65)","(249, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1154,"(120, 517)","(131, 161)","(182, 65)","(247, 35)","(339, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1155,"(120, 517)","(131, 161)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1156,"(120, 519)","(131, 161)","(182, 65)","(247, 35)","(339, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1157,"(120, 518)","(131, 162)","(182, 65)","(247, 35)","(339, 64)","(235, 517)","(248, 323)","(283, 292)","(326, 279)",1
1158,"(120, 518)","(131, 161)","(182, 65)","(248, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1159,"(120, 518)","(131, 161)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(247, 324)","(283, 292)","(326, 279)",1
1160,"(120, 517)","(131, 161)","(182, 65)","(246, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 292)","(326, 279)",1
1161,"(120, 517)","(131, 161)","(182, 64)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 292)","(326, 279)",1
1162,"(120, 516)","(131, 161)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1163,"(120, 517)","(131, 162)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1164,"(120, 517)","(131, 162)","(182, 65)","(247, 35)","(339, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1165,"(120, 517)","(131, 162)","(182, 65)","(246, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1166,"(120, 517)","(131, 161)","(182, 65)","(246, 35)","(338, 64)","(235, 517)","(247, 324)","(283, 291)","(326, 279)",1
1167,"(120, 516)","(131, 162)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 292)","(326, 279)",1
1168,"(120, 517)","(131, 162)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 292)","(326, 279)",1
1169,"(120, 517)","(131, 161)","(182, 65)","(246, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1170,"(120, 517)","(131, 161)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1171,"(120, 516)","(131, 162)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1172,"(120, 517)","(131, 162)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 292)","(326, 279)",1
1173,"(120, 517)","(131, 161)","(182, 65)","(247, 35)","(339, 64)","(235, 517)","(248, 323)","(283, 292)","(326, 279)",1
1174,"(120, 516)","(131, 162)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 292)","(326, 279)",1
1175,"(120, 517)","(131, 162)","(182, 65)","(247, 35)","(339, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1176,"(120, 517)","(131, 163)","(182, 65)","(247, 35)","(339, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1177,"(120, 517)","(131, 162)","(182, 65)","(247, 35)","(338, 64)","(236, 514)","(248, 323)","(283, 291)","(326, 279)",1
1178,"(120, 518)","(131, 162)","(182, 65)","(246, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1179,"(120, 517)","(131, 162)","(181, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1180,"(120, 517)","(131, 163)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1181,"(120, 517)","(131, 163)","(182, 65)","(246, 35)","(338, 64)","(235, 517)","(247, 324)","(283, 291)","(326, 279)",1
1182,"(120, 517)","(131, 163)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1183,"(120, 517)","(131, 163)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1184,"(120, 517)","(131, 163)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1185,"(120, 518)","(131, 162)","(181, 65)","(247, 35)","(339, 64)","(235, 517)","(248, 323)","(283, 291)","(327, 279)",1
1186,"(120, 517)","(131, 163)","(182, 65)","(246, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1187,"(120, 517)","(131, 162)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1188,"(120, 517)","(131, 161)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1189,"(120, 517)","(131, 162)","(181, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1190,"(120, 516)","(131, 163)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1191,"(120, 517)","(131, 162)","(181, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1192,"(120, 517)","(131, 162)","(182, 65)","(246, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 292)","(326, 279)",1
1193,"(120, 517)","(131, 162)","(181, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 292)","(327, 279)",1
1194,"(120, 517)","(131, 163)","(182, 65)","(247, 35)","(339, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1195,"(120, 517)","(130, 164)","(181, 65)","(246, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1196,"(120, 516)","(131, 162)","(182, 65)","(247, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1197,"(120, 516)","(131, 163)","(182, 65)","(246, 35)","(338, 64)","(235, 517)","(248, 323)","(283, 291)","(326, 279)",1
1198,"(120, 515)","(131, 163)","(182, 65)","(246, 35)","(338, 64)","(235, 516)","(248, 323)","(283, 291)","(326, 279)",1
1199,"(120, 515)","(131, 162)","(182, 65)","(246, 35)","(340, 65)","(235, 516)","(248, 323)","(283, 291)","(326, 279)",1
1200,"(120, 515)","(131, 162)","(182, 65)","(246, 35)","(339, 65)","(235, 516)","(248, 323)","(283, 291)","(326, 279)",1
1201,"(120, 516)","(131, 162)","(182, 65)","(246, 35)","(339, 65)","(235, 516)","(247, 324)","(283, 291)","(327, 280)",1
1202,"(120, 517)","(131, 161)","(182, 65)","(246, 35)","(339, 65)","(235, 516)","(248, 323)","(283, 292)","(326, 280)",1
1203,"(120, 517)","(131, 162)","(182, 65)","(246, 35)","(339, 65)","(235, 516)","(248, 323)","(283, 291)","(326, 280)",1
1204,"(120, 518)","(131, 162)","(182, 65)","(248, 36)","(339, 65)","(235, 517)","(247, 324)","(283, 292)","(326, 280)",1
1205,"(120, 520)","(131, 162)","(182, 65)","(246, 35)","(338, 65)","(235, 517)","(247, 324)","(283, 292)","(326, 280)",1
1206,"(121, 513)","(131, 162)","(182, 65)","(246, 35)","(339, 65)","(235, 517)","(248, 323)","(282, 292)","(326, 280)",1
1207,"(121, 513)","(131, 162)","(182, 65)","(246, 35)","(339, 65)","(235, 518)","(247, 324)","(282, 291)","(325, 280)",1
1208,"(121, 513)","(131, 163)","(181, 65)","(246, 35)","(341, 66)","(235, 518)","(248, 323)","(282, 291)","(326, 280)",1
1209,"(121, 513)","(131, 162)","(182, 65)","(246, 35)","(339, 65)","(235, 517)","(248, 322)","(282, 292)","(326, 280)",1
1210,"(121, 513)","(131, 162)","(182, 65)","(246, 35)","(339, 65)","(235, 517)","(247, 324)","(283, 291)","(326, 280)",1
1211,"(121, 513)","(131, 162)","(182, 65)","(246, 35)","(339, 65)","(235, 518)","(248, 322)","(282, 292)","(326, 280)",1
1212,"(121, 513)","(131, 162)","(182, 65)","(246, 35)","(339, 65)","(235, 518)","(247, 324)","(283, 292)","(325, 280)",1
1213,"(121, 513)","(131, 162)","(181, 65)","(246, 35)","(339, 65)","(235, 518)","(247, 324)","(283, 291)","(326, 280)",1
1214,"(121, 513)","(131, 162)","(181, 65)","(246, 35)","(339, 65)","(235, 518)","(248, 323)","(283, 292)","(326, 280)",1
